date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230622,1421,14780,14780,14750,14780,87,76800,43603
20230622,1420,14750,14750,14740,14740,806,76799,43517
20230622,1419,14740,14740,14740,14740,572,76052,43458
20230622,1418,14750,14750,14750,14750,31,75552,43386
20230622,1417,14750,14750,14750,14750,15,75552,43355
20230622,1416,14690,14710,14690,14710,52,75552,43340
20230622,1415,14680,14690,14680,14690,122,75542,43298
20230622,1413,14680,14690,14680,14690,92,75424,43294
20230622,1412,14680,14680,14680,14680,1,75373,43253
20230622,1411,14680,14680,14680,14680,200,75372,43253
20230622,1410,14680,14680,14670,14670,572,75172,43253
20230622,1409,14680,14680,14680,14680,361,75072,42781
20230622,1408,14680,14680,14670,14680,95,75072,42420
20230622,1407,14680,14680,14680,14680,2,75000,42397
20230622,1406,14670,14670,14670,14670,226,75000,42395
20230622,1405,14670,14670,14670,14670,146,75000,42169
20230622,1404,14670,14670,14670,14670,300,74855,42168
20230622,1402,14670,14680,14670,14680,413,74555,42168
20230622,1401,14670,14670,14670,14670,105,74504,41806
20230622,1400,14670,14670,14670,14670,352,74433,41772
20230622,1359,14670,14670,14670,14670,18,74081,41772
20230622,1358,14670,14670,14670,14670,54,74081,41754
20230622,1357,14670,14670,14670,14670,100,74029,41752
20230622,1356,14670,14670,14670,14670,8,73929,41752
20230622,1355,14670,14680,14660,14680,780,73921,41752
20230622,1354,14670,14670,14670,14670,23,73502,41391
20230622,1352,14670,14670,14670,14670,79,73479,41391
20230622,1350,14680,14680,14680,14680,2,73472,41319
20230622,1349,14660,14680,14650,14680,415,73472,41317
20230622,1348,14670,14680,14660,14660,953,73172,41202
20230622,1347,14700,14700,14680,14680,1672,72611,40810
20230622,1346,14730,14730,14710,14710,617,70941,40808
20230622,1345,14730,14750,14730,14750,187,70324,40808
20230622,1344,14730,14730,14720,14720,101,70324,40621
20230622,1343,14730,14730,14730,14730,2,70248,40596
20230622,1342,14730,14730,14730,14730,4,70248,40594
20230622,1341,14720,14720,14720,14720,110,70248,40590
20230622,1340,14720,14720,14710,14710,45,70176,40552
20230622,1339,14710,14720,14710,14720,79,70136,40547
20230622,1338,14710,14730,14710,14710,363,70134,40470
20230622,1337,14730,14730,14720,14730,30,69790,40451
20230622,1336,14720,14720,14720,14720,1,69772,40439
20230622,1334,14740,14750,14730,14730,384,69771,40439
20230622,1333,14700,14730,14700,14730,7,69550,40276
20230622,1332,14720,14720,14720,14720,46,69545,40274
20230622,1331,14680,14730,14680,14730,384,69499,40274
20230622,1329,14680,14680,14680,14680,108,69465,39924
20230622,1328,14670,14680,14670,14680,324,69465,39816
20230622,1327,14660,14670,14660,14670,75,69393,39564
20230622,1326,14670,14670,14660,14660,221,69364,39518
20230622,1325,14670,14670,14670,14670,118,69164,39497
20230622,1324,14680,14680,14660,14670,357,69164,39379
20230622,1323,14680,14680,14680,14680,361,68853,39333
20230622,1322,14740,14740,14670,14670,672,68853,38972
20230622,1321,14680,14680,14680,14680,147,68182,38971
20230622,1320,14700,14700,14700,14700,360,68035,38971
20230622,1319,14690,14690,14680,14680,139,67939,38707
20230622,1318,14690,14690,14690,14690,134,67838,38669
20230622,1317,14700,14700,14690,14690,29,67744,38629
20230622,1316,14690,14700,14690,14700,375,67717,38627
20230622,1315,14690,14700,14690,14690,124,67717,38252
20230622,1314,14700,14700,14690,14690,131,67628,38217
20230622,1313,14700,14700,14700,14700,360,67523,38191
20230622,1312,14700,14700,14690,14690,120,67523,37831
20230622,1311,14690,14700,14690,14700,194,67453,37781
20230622,1310,14690,14700,14690,14700,131,67425,37615
20230622,1309,14690,14700,14690,14690,705,67421,37488
20230622,1308,14690,14690,14690,14690,43,67402,36802
20230622,1307,14700,14700,14690,14690,69,67380,36781
20230622,1306,14700,14700,14700,14700,55,67316,36776
20230622,1305,14690,14700,14690,14700,345,67316,36721
20230622,1304,14690,14690,14690,14690,72,67313,36379
20230622,1303,14700,14700,14700,14700,10,67241,36379
20230622,1302,14680,14680,14680,14680,64,67241,36369
20230622,1301,14670,14680,14670,14670,195,67191,36355
20230622,1300,14680,14680,14680,14680,68,66998,36353
20230622,1259,14680,14680,14670,14670,174,66965,36318
20230622,1258,14670,14680,14670,14680,20,66865,36244
