,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS
Date,,,,,,,,,,,,
2022-04-08,50022.1953125,19100.0,50700.0,19100.0,51500.0,19200.0,50200.0,18900.0,51000.0,19100.0,222959,319995
2022-04-11,50318.18359375,18950.0,51000.0,18950.0,51600.0,19100.0,50700.0,18850.0,50800.0,19100.0,164691,346480
2022-04-12,50120.85546875,18800.0,50800.0,18800.0,51400.0,18900.0,50300.0,18700.0,50500.0,18750.0,171110,356245
2022-04-13,51798.12890625,19150.0,52500.0,19150.0,52700.0,19350.0,50900.0,19100.0,50900.0,19150.0,451359,467535
2022-04-14,51304.8125,19200.0,52000.0,19200.0,52900.0,19350.0,51900.0,19050.0,52600.0,19250.0,221942,312477
2022-04-15,52488.76953125,19200.0,53200.0,19200.0,53800.0,19200.0,51200.0,18900.0,51800.0,19100.0,437778,284354
2022-04-18,53475.40234375,19100.0,54200.0,19100.0,54400.0,19250.0,53200.0,18950.0,53300.0,19100.0,342106,289682
2022-04-19,53278.07421875,19300.0,54000.0,19300.0,54300.0,19300.0,53200.0,19050.0,54200.0,19100.0,246301,282186
2022-04-20,52094.1171875,19250.0,52800.0,19250.0,53600.0,19350.0,52300.0,19150.0,53600.0,19300.0,285558,277649
2022-04-21,52291.4453125,19600.0,53000.0,19600.0,53400.0,19650.0,52500.0,19200.0,52800.0,19250.0,177180,492076
2022-04-22,51699.46484375,19450.0,52400.0,19450.0,52700.0,19550.0,52100.0,19300.0,52300.0,19500.0,196428,305238
2022-04-25,51008.82421875,18850.0,51700.0,18850.0,52700.0,19150.0,51100.0,18800.0,51200.0,19050.0,243310,467155
2022-04-26,51798.12890625,19000.0,52500.0,19000.0,53000.0,19200.0,51600.0,18900.0,52200.0,18900.0,268312,324987
2022-04-27,51699.46484375,18800.0,52400.0,18800.0,52700.0,18900.0,51200.0,18500.0,51400.0,18500.0,301816,400016
2022-04-28,52291.4453125,19050.0,53000.0,19050.0,53000.0,19100.0,51700.0,18700.0,52700.0,18850.0,267937,330453
2022-04-29,52587.43359375,19050.0,53300.0,19050.0,53400.0,19150.0,52300.0,18900.0,53000.0,19050.0,370676,282944
2022-05-02,53771.390625,19100.0,54500.0,19100.0,55900.0,19400.0,52900.0,18900.0,52900.0,18900.0,842732,439140
2022-05-03,55251.33984375,19050.0,56000.0,19050.0,56400.0,19250.0,54200.0,19050.0,54900.0,19150.0,642321,266451
2022-05-04,56237.96875,19050.0,57000.0,19050.0,57600.0,19150.0,55500.0,18900.0,56300.0,19100.0,631523,356433
2022-05-06,56237.96875,19150.0,57000.0,19150.0,57500.0,19200.0,56000.0,18800.0,56300.0,18900.0,347886,365546
2022-05-10,54659.359375,18500.0,55400.0,18500.0,55900.0,18600.0,53800.0,17900.0,55000.0,18200.0,430475,526399
2022-05-11,51896.79296875,18300.0,52600.0,18300.0,55400.0,18550.0,52600.0,18250.0,55400.0,18450.0,500438,353084
2022-05-12,51502.140625,17800.0,52200.0,17800.0,53400.0,18200.0,52100.0,17650.0,52400.0,18000.0,341501,535704
2022-05-13,52192.78125,18250.0,52900.0,18250.0,53000.0,18550.0,51800.0,17850.0,52400.0,17900.0,187482,410244
2022-05-16,51600.8046875,18200.0,52300.0,18200.0,53700.0,18450.0,52200.0,18150.0,53600.0,18450.0,240844,290542
2022-05-17,51600.8046875,18450.0,52300.0,18450.0,53000.0,18500.0,51700.0,18200.0,52300.0,18250.0,209257,303406
2022-05-18,50910.16015625,18300.0,51600.0,18300.0,52700.0,18600.0,51500.0,18150.0,52700.0,18550.0,263538,318341
2022-05-19,50120.85546875,17800.0,50800.0,17800.0,51100.0,18000.0,50300.0,17750.0,50400.0,17750.0,276183,347054
2022-05-20,50515.5078125,18300.0,51200.0,18300.0,51700.0,18300.0,50700.0,17850.0,51000.0,17950.0,250916,269405
2022-05-23,51403.4765625,18400.0,52100.0,18400.0,52900.0,18450.0,51500.0,18250.0,52300.0,18350.0,249769,277362
2022-05-24,50318.18359375,18150.0,51000.0,18150.0,52500.0,18500.0,50800.0,18100.0,52000.0,18400.0,218440,275765
2022-05-25,50910.16015625,18400.0,51600.0,18400.0,52200.0,18500.0,51000.0,18100.0,51400.0,18250.0,315018,254225
2022-05-26,52488.76953125,18450.0,53200.0,18450.0,53600.0,18600.0,51800.0,18400.0,52200.0,18400.0,433697,278131
2022-05-27,51600.8046875,18550.0,52300.0,18550.0,53700.0,18650.0,52200.0,18300.0,53600.0,18600.0,249195,290442
2022-05-30,53080.75,18900.0,53800.0,18900.0,54300.0,19000.0,52700.0,18750.0,52800.0,18750.0,309950,381923
2022-05-31,53179.4140625,19350.0,53900.0,19350.0,53900.0,19350.0,53300.0,18950.0,53800.0,19050.0,232963,696333
2022-06-02,55152.67578125,19500.0,55900.0,19500.0,56200.0,19500.0,53900.0,19100.0,54200.0,19400.0,683977,524542
2022-06-03,55350.0,19600.0,56100.0,19600.0,56300.0,19600.0,54900.0,19250.0,56100.0,19500.0,320556,448229
2022-06-07,56237.96875,20250.0,57000.0,20250.0,57800.0,20450.0,56200.0,19700.0,56300.0,19750.0,682014,2057566
2022-06-08,56435.296875,21050.0,57200.0,21050.0,57700.0,22600.0,55600.0,20800.0,57700.0,22300.0,398697,7461549
2022-06-09,58408.55859375,22850.0,59200.0,22850.0,59400.0,23300.0,56500.0,21200.0,57000.0,21250.0,883960,16607375
2022-06-10,58309.89453125,22800.0,59100.0,22800.0,60800.0,23450.0,58500.0,22500.0,58800.0,22600.0,860969,4985635
2022-06-13,56928.609375,22150.0,57700.0,22150.0,59500.0,23000.0,57600.0,21900.0,58300.0,22550.0,685394,4034813
2022-06-14,56139.3046875,22350.0,56900.0,22350.0,57400.0,22400.0,55300.0,21600.0,56900.0,21900.0,609292,3080038
2022-06-15,52784.76171875,20250.0,53500.0,20250.0,57700.0,22150.0,53100.0,20200.0,57400.0,22050.0,852936,4093581
2022-06-16,51699.46484375,19850.0,52400.0,19850.0,53800.0,20850.0,51400.0,19800.0,52400.0,20650.0,821477,2369719
2022-06-17,50515.5078125,19900.0,51200.0,19900.0,52000.0,20200.0,50600.0,19000.0,51000.0,19150.0,552035,1858497
2022-06-20,50614.171875,20000.0,51300.0,20000.0,53200.0,20650.0,50200.0,19850.0,53100.0,20250.0,649828,1773187
2022-06-21,51008.82421875,20250.0,51700.0,20250.0,52100.0,20500.0,49350.0,19600.0,51600.0,20050.0,910551,1136351
2022-06-22,46174.33203125,19250.0,46800.0,19250.0,52300.0,20450.0,46800.0,19200.0,52200.0,20450.0,1220522,1481804
2022-06-23,44299.734375,18400.0,44900.0,18400.0,47650.0,19400.0,44800.0,18300.0,46600.0,19150.0,784053,1845875
2022-06-24,46322.328125,18900.0,46950.0,18900.0,47600.0,19100.0,44800.0,18450.0,44800.0,18650.0,616447,920312
2022-06-27,47160.96484375,19900.0,47800.0,19900.0,48350.0,20150.0,46950.0,19100.0,47550.0,19250.0,336936,1032518
2022-06-28,48690.2421875,21100.0,49350.0,21100.0,49550.0,21200.0,47800.0,20000.0,47800.0,20050.0,392637,1690618
2022-06-29,48838.234375,21100.0,49500.0,21100.0,51000.0,21700.0,48250.0,20700.0,48650.0,20750.0,441974,1743437
2022-06-30,48048.9296875,20800.0,48700.0,20800.0,50300.0,21500.0,48700.0,20450.0,49550.0,21300.0,281000,1519800
2022-07-01,49726.203125,20900.0,50400.0,20900.0,51600.0,21550.0,49450.0,20600.0,49550.0,21250.0,555430,1656353
2022-07-04,46322.328125,19300.0,46950.0,19300.0,50700.0,21300.0,46150.0,18900.0,50600.0,21250.0,549775,2541365
2022-07-05,45385.02734375,19600.0,46000.0,19600.0,46950.0,19650.0,43800.0,18650.0,46950.0,19300.0,771438,1093224
2022-07-06,43461.09765625,18800.0,44050.0,18800.0,46500.0,19700.0,44000.0,18750.0,45450.0,19400.0,553024,918850
2022-07-07,44003.74609375,19050.0,44600.0,19050.0,44750.0,19100.0,43250.0,18450.0,44350.0,18900.0,324830,844123
2022-07-08,44003.74609375,19300.0,44600.0,19300.0,45400.0,19950.0,44250.0,19150.0,45250.0,19700.0,318899,1477123
2022-07-11,43510.4296875,18900.0,44100.0,18900.0,44800.0,19450.0,43800.0,18800.0,44750.0,19400.0,259194,749521
2022-07-12,41783.82421875,18150.0,42350.0,18150.0,43950.0,18800.0,42050.0,18050.0,43850.0,18700.0,363531,931907
2022-07-13,41093.18359375,18200.0,41650.0,18200.0,42400.0,18500.0,40850.0,17700.0,42000.0,18050.0,432486,813282
2022-07-14,42721.125,18500.0,43300.0,18500.0,43750.0,18600.0,40950.0,17950.0,41050.0,17950.0,497899,674965
2022-07-15,42671.79296875,19200.0,43250.0,19200.0,43850.0,19450.0,42050.0,18150.0,43800.0,18500.0,389913,1352128
2022-07-18,43707.75390625,20000.0,44300.0,20000.0,44700.0,20250.0,43400.0,19300.0,43400.0,19500.0,321448,1716158
2022-07-19,45138.37109375,20600.0,45750.0,20600.0,46750.0,21050.0,44850.0,20250.0,45350.0,20950.0,700998,2918673
2022-07-20,45187.703125,19950.0,45800.0,19950.0,46900.0,20700.0,44550.0,19800.0,46900.0,20650.0,512724,1685948
2022-07-21,45039.70703125,20200.0,45650.0,20200.0,46200.0,20350.0,45350.0,19900.0,45850.0,20000.0,235261,836904
2022-07-22,49232.890625,24400.0,49900.0,24400.0,50200.0,24550.0,46100.0,20800.0,46100.0,20800.0,1310106,31111778
2022-07-25,51008.82421875,25050.0,51700.0,25050.0,52500.0,25350.0,49500.0,24200.0,50100.0,24450.0,1069319,16464385
2022-07-26,50811.5,25300.0,51500.0,25300.0,53400.0,26300.0,51200.0,24800.0,51700.0,25050.0,633686,13799507
2022-07-27,51502.140625,25000.0,52200.0,25000.0,52800.0,25900.0,50100.0,24050.0,52100.0,25650.0,586458,13917584
2022-07-28,52982.0859375,24950.0,53700.0,24950.0,55000.0,26500.0,52000.0,24600.0,52300.0,25350.0,973288,11215232
2022-07-29,63539.0390625,26550.0,64400.0,26550.0,66500.0,26850.0,53800.0,24900.0,54100.0,25350.0,10621218,15951347
2022-08-01,63637.703125,25900.0,64500.0,25900.0,65600.0,26900.0,63600.0,25900.0,63800.0,26450.0,2559350,5901512
2022-08-02,62749.734375,25600.0,63600.0,25600.0,68600.0,26900.0,63600.0,25500.0,64600.0,26150.0,4150358,7918874
2022-08-03,61960.4296875,25100.0,62800.0,25100.0,65800.0,25800.0,62200.0,24850.0,63600.0,25700.0,1857296,4548111
2022-08-04,60973.796875,24400.0,61800.0,24400.0,64100.0,25600.0,61300.0,24250.0,63700.0,25550.0,1465209,4669106
2022-08-05,62947.05859375,24650.0,63800.0,24650.0,64700.0,24750.0,60500.0,24050.0,62100.0,24400.0,1887280,3548773
2022-08-08,68669.5234375,25700.0,69600.0,25700.0,70600.0,25850.0,64000.0,24450.0,64800.0,24700.0,4022027,5568646
2022-08-09,69064.171875,24850.0,70000.0,24850.0,73800.0,25850.0,68200.0,24800.0,69200.0,25600.0,3047766,3908085
2022-08-10,69754.8125,24700.0,70700.0,24700.0,72500.0,25300.0,69000.0,24600.0,69100.0,24650.0,1449301,2055538
2022-08-11,69754.8125,25050.0,70700.0,25050.0,71600.0,25450.0,69200.0,24800.0,71400.0,25150.0,1127454,2550052
2022-08-12,69360.1640625,25550.0,70300.0,25550.0,72300.0,26650.0,69900.0,25100.0,70300.0,25150.0,914963,6511380
2022-08-16,69754.8125,25600.0,70700.0,25600.0,74000.0,26550.0,70100.0,25550.0,70700.0,26000.0,1390747,4612907
2022-08-17,68274.8671875,25800.0,69200.0,25800.0,71100.0,25900.0,68100.0,25200.0,70700.0,25500.0,1157545,2573411
2022-08-18,70445.453125,25750.0,71400.0,25750.0,72500.0,26500.0,68700.0,25500.0,69700.0,25800.0,1434595,4669665
2022-08-19,69656.1484375,26050.0,70600.0,26050.0,72700.0,26900.0,70600.0,25700.0,71700.0,25900.0,716173,6043818
2022-08-22,69360.1640625,26250.0,70300.0,26250.0,72300.0,26400.0,69900.0,25550.0,70100.0,25800.0,861239,2807247
2022-08-23,71432.0859375,26800.0,72400.0,26800.0,75200.0,27250.0,70600.0,26100.0,71000.0,26150.0,2106988,7077764
2022-08-24,74786.6328125,31400.0,75800.0,31400.0,77500.0,31950.0,72400.0,27250.0,73400.0,27350.0,3025058,34853568
2022-08-25,73306.6875,31150.0,74300.0,31150.0,75800.0,31900.0,73000.0,30400.0,75800.0,31450.0,1430236,12636684
2022-08-26,77351.875,30550.0,78400.0,30550.0,78600.0,32850.0,74100.0,30150.0,75900.0,32700.0,2356739,12602955
2022-08-29,78535.828125,30100.0,79600.0,30100.0,80200.0,31700.0,77300.0,29900.0,77400.0,29950.0,2153833,11932377
2022-08-30,75871.9296875,29450.0,76900.0,29450.0,80900.0,31000.0,76200.0,29200.0,80200.0,30850.0,1450691,7899572
2022-08-31,80311.765625,30300.0,81400.0,30300.0,82000.0,30500.0,75200.0,28700.0,77000.0,29250.0,2717530,8990933
2022-09-01,78733.15625,29850.0,79800.0,29850.0,84400.0,30750.0,79600.0,29550.0,82200.0,29850.0,2187478,5809768
2022-09-02,79522.4609375,30200.0,80600.0,30200.0,81900.0,30300.0,77800.0,29050.0,80500.0,30050.0,1398395,5138416
2022-09-05,82975.671875,30500.0,84100.0,30500.0,85100.0,30650.0,79800.0,29700.0,81200.0,30300.0,2064514,4622247
2022-09-06,84258.2890625,29900.0,85400.0,29900.0,86400.0,30550.0,83700.0,29750.0,84700.0,30500.0,1392242,3567614
2022-09-07,81298.3984375,29050.0,82400.0,29050.0,86800.0,30550.0,80700.0,28550.0,84800.0,29900.0,2114471,6125085
2022-09-08,80509.09375,29300.0,81600.0,29300.0,83200.0,29750.0,78900.0,28800.0,82800.0,29200.0,1964275,3475555
2022-09-13,76562.5703125,28450.0,77600.0,28450.0,82000.0,29600.0,73800.0,27350.0,81900.0,29550.0,3494121,6611538
2022-09-14,77450.5390625,28450.0,78500.0,28450.0,79400.0,28600.0,74500.0,27600.0,75500.0,27750.0,1771651,3038188
2022-09-15,77647.859375,28100.0,78700.0,28100.0,81900.0,29250.0,77200.0,27950.0,78900.0,28600.0,1778517,3180734
2022-09-16,73405.3515625,27850.0,74400.0,27850.0,79000.0,28600.0,74200.0,27650.0,77700.0,27900.0,1978351,3149365
2022-09-19,72813.3671875,27700.0,73800.0,27700.0,76300.0,28800.0,72600.0,27350.0,74800.0,28200.0,1421060,3616022
2022-09-20,73602.671875,28450.0,74600.0,28450.0,75800.0,28650.0,73500.0,27800.0,74100.0,27900.0,1116913,2648816
2022-09-21,72813.3671875,28850.0,73800.0,28850.0,74700.0,29100.0,71700.0,28150.0,74300.0,28450.0,1212837,2986619
2022-09-22,75378.609375,29050.0,76400.0,29050.0,77200.0,29300.0,72200.0,28300.0,75300.0,29050.0,1994729,3467114
2022-09-23,73109.359375,27150.0,74100.0,27150.0,77600.0,29600.0,73600.0,27100.0,76800.0,29000.0,1112540,4973171
2022-09-26,65216.3125,26950.0,66100.0,26950.0,74200.0,27950.0,65600.0,26250.0,73300.0,27150.0,3885979,5951813
2022-09-27,64131.015625,26700.0,65000.0,26700.0,67200.0,27500.0,63300.0,26150.0,66300.0,27100.0,2682368,3431899
2022-09-28,61763.1015625,25450.0,62600.0,25450.0,67700.0,27000.0,62200.0,25200.0,65100.0,26700.0,2176600,4073434
2022-09-29,60973.796875,26150.0,61800.0,26150.0,65300.0,27300.0,61800.0,25700.0,63500.0,25900.0,1594055,4981199
2022-09-30,60677.80859375,25300.0,61500.0,25300.0,63500.0,26550.0,59500.0,24400.0,61000.0,25950.0,1612367,4830006
2022-10-04,61960.4296875,26950.0,62800.0,26950.0,65000.0,27100.0,60400.0,25650.0,62700.0,25950.0,2276954,3938335
2022-10-05,61171.125,26550.0,62000.0,26550.0,64300.0,27500.0,60500.0,26300.0,64200.0,27500.0,1359336,2632510
2022-10-06,60875.13671875,26550.0,61700.0,26550.0,62400.0,26800.0,60800.0,26300.0,62000.0,26750.0,823700,1278571
2022-10-07,58605.8828125,25200.0,59400.0,25200.0,61400.0,26350.0,57700.0,25150.0,61000.0,26350.0,2281500,2849194
2022-10-11,56928.609375,24800.0,57700.0,24800.0,60600.0,25450.0,57200.0,24400.0,60200.0,24750.0,1437076,2446202
2022-10-12,56731.28515625,24700.0,57500.0,24700.0,58400.0,25200.0,55400.0,23500.0,57300.0,24650.0,1322981,2945921
2022-10-13,51896.79296875,23500.0,52600.0,23500.0,56800.0,24600.0,52600.0,23500.0,56500.0,24550.0,1942250,2301715
2022-10-14,55941.98046875,24200.0,56700.0,24200.0,57900.0,24750.0,53800.0,23950.0,54100.0,24100.0,1761648,2387437
2022-10-17,56435.296875,24200.0,57200.0,24200.0,58500.0,24250.0,53800.0,23300.0,57100.0,23750.0,1719886,1776931
2022-10-18,58605.8828125,24450.0,59400.0,24450.0,60500.0,24700.0,57900.0,24100.0,58500.0,24650.0,1544420,1583779
2022-10-19,58605.8828125,24100.0,59400.0,24100.0,61300.0,24800.0,58700.0,24050.0,60500.0,24700.0,1652256,1610681
2022-10-20,59296.5234375,24000.0,60100.0,24000.0,61700.0,24800.0,59500.0,23950.0,60900.0,24250.0,1690101,1731992
2022-10-21,58211.23046875,23550.0,59000.0,23550.0,60400.0,24250.0,58500.0,23500.0,60100.0,24050.0,711201,1016767
2022-10-24,60677.80859375,23950.0,61500.0,23950.0,62900.0,24600.0,60100.0,23900.0,60100.0,23950.0,1464771,1592393
2022-10-25,60184.4921875,23650.0,61000.0,23650.0,62600.0,24150.0,60500.0,23450.0,62200.0,24100.0,893093,1198948
2022-10-26,60875.13671875,23200.0,61700.0,23200.0,62600.0,24050.0,61000.0,23150.0,61300.0,23800.0,876927,1396948
2022-10-27,61861.765625,23900.0,62700.0,23900.0,62700.0,23950.0,61600.0,23050.0,61800.0,23250.0,896108,1532704
2022-10-28,62947.05859375,23850.0,63800.0,23850.0,65200.0,24400.0,62300.0,23550.0,62800.0,23750.0,1156731,1450124
2022-10-31,65413.63671875,24350.0,66300.0,24350.0,67000.0,24500.0,60400.0,23750.0,64800.0,24200.0,1816945,1301910
2022-11-01,67288.234375,25500.0,68200.0,25500.0,68600.0,25650.0,65500.0,24250.0,66500.0,24500.0,1045708,2623709
2022-11-02,69656.1484375,24800.0,70600.0,24800.0,72200.0,25750.0,67700.0,24650.0,68200.0,25300.0,1808495,2229939
2022-11-03,70938.7734375,24850.0,71900.0,24850.0,72600.0,25050.0,69600.0,24050.0,70400.0,24300.0,1075909,1507028
2022-11-04,73997.328125,25000.0,75000.0,25000.0,75700.0,25250.0,71900.0,24650.0,71900.0,24700.0,1432538,1358010
2022-11-07,70050.8046875,24300.0,71000.0,24300.0,79200.0,25250.0,70400.0,24250.0,78000.0,25250.0,2786174,1784778
2022-11-08,72813.3671875,24900.0,73800.0,24900.0,74100.0,25000.0,70500.0,24400.0,71400.0,24400.0,1198628,1344045
2022-11-09,72122.7265625,24700.0,73100.0,24700.0,74800.0,25150.0,72400.0,24400.0,74500.0,25150.0,809273,1284433
2022-11-10,72122.7265625,25600.0,73100.0,25600.0,74100.0,26500.0,72000.0,24450.0,72000.0,24450.0,719026,5167070
2022-11-11,72122.7265625,25700.0,73100.0,25700.0,75000.0,26550.0,72100.0,25600.0,74000.0,26500.0,1071094,2761315
2022-11-14,69952.140625,25250.0,70900.0,25250.0,72800.0,25750.0,70000.0,24700.0,72800.0,25750.0,913079,2276318
2022-11-15,69754.8125,25300.0,70700.0,25300.0,71400.0,25950.0,69200.0,25050.0,71400.0,25550.0,716538,1840586
2022-11-16,69064.171875,26600.0,70000.0,26600.0,72700.0,26600.0,69300.0,25250.0,72200.0,25850.0,1045645,7036601
2022-11-17,67386.8984375,28050.0,68300.0,28050.0,70700.0,29500.0,68000.0,26700.0,70100.0,27800.0,810312,25930518
2022-11-18,70445.453125,27350.0,71400.0,27350.0,72400.0,29300.0,66700.0,27350.0,68400.0,28350.0,1419034,11360799
2022-11-21,71136.1015625,29150.0,72100.0,29150.0,74000.0,29600.0,70800.0,27750.0,71700.0,27800.0,1191531,16144080
2022-11-22,71826.7421875,28850.0,72800.0,28850.0,73300.0,29200.0,71800.0,28450.0,72200.0,29000.0,692379,4387215
2022-11-23,70050.8046875,29900.0,71000.0,29900.0,73000.0,30350.0,70200.0,28750.0,72900.0,29100.0,814210,11255060
2022-11-24,71136.1015625,30000.0,72100.0,30000.0,72200.0,30100.0,70700.0,29550.0,71300.0,29850.0,530390,3107458
2022-11-25,70544.1171875,30200.0,71500.0,30200.0,72400.0,30250.0,71000.0,29000.0,72300.0,29900.0,421334,4271057
2022-11-28,70544.1171875,29700.0,71500.0,29700.0,74200.0,30500.0,71300.0,29650.0,72600.0,30200.0,860117,2482008
2022-11-29,72418.71875,31000.0,73400.0,31000.0,74600.0,31200.0,70800.0,29750.0,71300.0,29800.0,1057825,6046685
2022-11-30,71629.4140625,31850.0,72600.0,31850.0,74000.0,32000.0,71800.0,30800.0,74000.0,31100.0,708960,4866092
2022-12-01,71234.7578125,32000.0,72200.0,32000.0,73400.0,32300.0,71500.0,30900.0,73200.0,31000.0,523488,4874778
2022-12-02,71037.4375,30150.0,72000.0,30150.0,73400.0,32250.0,70800.0,29800.0,72500.0,32000.0,797796,5795039
2022-12-05,67682.890625,29600.0,68600.0,29600.0,72600.0,30750.0,67900.0,29350.0,72100.0,30300.0,1017644,3487644
2022-12-06,67189.5703125,29200.0,68100.0,29200.0,69100.0,29700.0,67500.0,28800.0,67600.0,29200.0,540990,2342991
2022-12-07,66202.9453125,28500.0,67100.0,28500.0,68200.0,29450.0,66300.0,28400.0,67600.0,29250.0,516079,2582903
2022-12-08,65610.9609375,27800.0,66500.0,27800.0,67000.0,28700.0,65000.0,27700.0,66600.0,28550.0,579570,2436742
2022-12-09,65413.63671875,27600.0,66300.0,27600.0,67000.0,28250.0,65300.0,27150.0,66500.0,27850.0,534920,2617405
2022-12-12,67189.5703125,28400.0,68100.0,28400.0,68600.0,28650.0,65800.0,27450.0,66300.0,27950.0,559388,2633973
2022-12-13,68669.5234375,28000.0,69600.0,28000.0,70000.0,28850.0,68400.0,27950.0,68400.0,28650.0,501199,1969831
2022-12-14,69064.171875,28550.0,70000.0,28550.0,70300.0,28700.0,68900.0,27700.0,69700.0,28150.0,294877,1479027
2022-12-15,70346.7890625,28400.0,71300.0,28400.0,72600.0,29100.0,70000.0,28300.0,70100.0,28550.0,632162,1766338
2022-12-16,69557.484375,27450.0,70500.0,27450.0,72500.0,28300.0,70100.0,27200.0,70600.0,27950.0,497343,1877911
2022-12-19,70741.4453125,27600.0,71700.0,27600.0,72100.0,27650.0,70200.0,27100.0,70700.0,27450.0,436310,1016037
2022-12-20,71333.421875,27300.0,72300.0,27300.0,73400.0,28400.0,71600.0,27250.0,71700.0,27700.0,684724,2348084
2022-12-21,71333.421875,27400.0,72300.0,27400.0,73000.0,27750.0,71600.0,27250.0,72800.0,27550.0,388354,1070513
2022-12-22,70741.4453125,27650.0,71700.0,27650.0,72700.0,27850.0,70700.0,27200.0,72500.0,27700.0,483549,1280591
2022-12-23,69261.5,26950.0,70200.0,26950.0,72100.0,27550.0,69900.0,26850.0,70900.0,27250.0,539145,1408619
2022-12-26,70938.7734375,27600.0,71900.0,27600.0,72000.0,27800.0,69200.0,26450.0,70200.0,27050.0,489408,1753688
2022-12-27,73800.0,28850.0,74800.0,28850.0,74900.0,29100.0,71500.0,27550.0,71900.0,27650.0,945462,2838401
2022-12-28,72900.0,28100.0,72900.0,28100.0,75000.0,29100.0,72200.0,28000.0,74200.0,28650.0,705219,1759396
2022-12-29,73600.0,28400.0,73600.0,28400.0,74500.0,28750.0,72200.0,27700.0,72600.0,28200.0,591938,1722904
2023-01-02,73600.0,27850.0,73600.0,27850.0,76000.0,29200.0,72500.0,27650.0,74000.0,28750.0,691041,1637980
2023-01-03,71400.0,27000.0,71400.0,27000.0,74400.0,27950.0,70000.0,26500.0,73600.0,27750.0,851220,1673004
2023-01-04,71800.0,26600.0,71800.0,26600.0,72100.0,26900.0,69200.0,25950.0,71600.0,26750.0,555372,1529638
2023-01-05,66800.0,25800.0,66800.0,25800.0,72400.0,26950.0,65600.0,25250.0,71900.0,26600.0,1516452,2684678
2023-01-06,67000.0,26100.0,67000.0,26100.0,68200.0,26450.0,65800.0,25300.0,66000.0,25300.0,528494,1564810
2023-01-09,68000.0,27000.0,68000.0,27000.0,68700.0,27100.0,67100.0,26200.0,67700.0,26350.0,525011,1395372
2023-01-10,68000.0,26650.0,68000.0,26650.0,69500.0,27350.0,67200.0,26400.0,68300.0,27050.0,509002,1368942
2023-01-11,73600.0,27050.0,73600.0,27050.0,73800.0,27200.0,68700.0,26650.0,68800.0,26750.0,1645058,1497471
2023-01-12,78700.0,27350.0,78700.0,27350.0,78700.0,28200.0,73600.0,27150.0,74200.0,27350.0,1783257,2838646
2023-01-13,80200.0,28400.0,80200.0,28400.0,80400.0,28450.0,77700.0,27350.0,78700.0,27550.0,1261374,2714868
2023-01-16,80800.0,27800.0,80800.0,27800.0,82300.0,28850.0,78500.0,27650.0,80000.0,28850.0,1240773,2368626
2023-01-17,80900.0,27600.0,80900.0,27600.0,83200.0,28500.0,80000.0,27550.0,80700.0,27850.0,1104856,2134976
2023-01-18,77200.0,26700.0,77200.0,26700.0,81200.0,27800.0,76600.0,26600.0,80700.0,27800.0,1094588,1730408
2023-01-19,75500.0,26300.0,75500.0,26300.0,78000.0,26700.0,75100.0,26150.0,76600.0,26400.0,765210,1365237
2023-01-20,76100.0,26500.0,76100.0,26500.0,76600.0,26550.0,74400.0,26000.0,75500.0,26200.0,723686,1105974
2023-01-25,76100.0,26450.0,76100.0,26450.0,77200.0,26900.0,74100.0,26200.0,76700.0,26800.0,10690,29409
2023-01-26,74600.0,26450.0,74600.0,26450.0,78200.0,29350.0,74300.0,26500.0,74600.0,26550.0,9428,158627
2023-01-27,77500.0,28800.0,77500.0,28800.0,78200.0,29700.0,76500.0,28600.0,77800.0,28900.0,5436,81481
2023-01-30,77000.0,27000.0,77000.0,27000.0,81200.0,30650.0,75800.0,26650.0,77500.0,29200.0,4655,127147
2023-01-31,80400.0,27600.0,80400.0,27600.0,80800.0,27750.0,76500.0,26750.0,77100.0,27200.0,9845,54886
2023-02-01,80500.0,28150.0,80500.0,28150.0,81900.0,28350.0,80000.0,27800.0,81200.0,27900.0,6651,46582
2023-02-02,80500.0,28250.0,80500.0,28250.0,81600.0,28700.0,79500.0,27950.0,81100.0,28450.0,3871,33293
2023-02-03,81300.0,28350.0,81300.0,28350.0,82300.0,28650.0,79600.0,27950.0,80200.0,28300.0,6572,25087
2023-02-06,81400.0,28350.0,81400.0,28350.0,84400.0,27250.0,79000.0,26550.0,80300.0,27200.0,8372,53274
2023-02-07,83400.0,26650.0,83400.0,26650.0,85000.0,27000.0,82400.0,26200.0,84000.0,26800.0,5416,80993
2023-02-08,83600.0,26600.0,83600.0,26600.0,84800.0,27150.0,83100.0,26500.0,84100.0,26600.0,5673,48216
2023-02-09,84700.0,26700.0,84700.0,26700.0,85600.0,26950.0,83500.0,26300.0,83800.0,26350.0,3197,19475
2023-02-10,84600.0,26900.0,84600.0,26900.0,89000.0,27200.0,83700.0,26300.0,83700.0,26700.0,6516,26806
2023-02-13,87500.0,26600.0,87500.0,26600.0,89300.0,27150.0,86900.0,26350.0,88200.0,27000.0,7823,25160
2023-02-14,89000.0,26400.0,89000.0,26400.0,90200.0,26850.0,87100.0,26350.0,87600.0,26750.0,4004,36726
2023-02-15,87100.0,25350.0,87100.0,25350.0,89800.0,26550.0,86000.0,25250.0,89100.0,26500.0,4320,49031
