,날짜,시가,고가,저가,종가,거래량,거래대금,수정구분,수정비율,수정주가반영항목,수정비율반영거래대금,종가등락구분
398,19860510,19900,20130,19820,20000,15370,10,0,0.00,0,0,3
399,19860512,20250,20250,20100,20200,24860,16,0,0.00,0,0,2
400,19860513,20200,20400,20000,20200,49250,32,0,0.00,0,0,3
401,19860514,20220,20800,20200,20800,25920,17,0,0.00,0,0,2
402,19860515,20600,20800,20400,20800,10500,7,0,0.00,0,0,3
403,19860517,20800,20950,20790,20950,9880,7,0,0.00,0,0,2
404,19860519,20950,21300,20950,21300,12700,9,0,0.00,0,0,2
405,19860520,21410,21420,21000,21400,13860,10,0,0.00,0,0,2
406,19860521,21300,21500,21150,21400,18240,13,0,0.00,0,0,3
407,19860522,21200,21800,21200,21600,40610,28,0,0.00,0,0,2
408,19860523,21600,22000,21600,21990,54080,38,0,0.00,0,0,2
409,19860524,21850,22400,21850,22300,10540,8,0,0.00,0,0,2
410,19860526,22500,23200,22500,23200,31260,23,0,0.00,0,0,2
411,19860527,23680,23860,23400,23850,77890,60,0,0.00,0,0,2
412,19860528,24020,24500,24000,24200,43530,34,0,0.00,0,0,2
413,19860529,24480,24800,24210,24700,104750,83,0,0.00,0,0,2
414,19860530,23340,24100,23200,23750,72780,56,0,0.00,0,0,5
415,19860531,23750,23950,23490,23490,16990,13,0,0.00,0,0,5
416,19860602,23000,23200,22750,23120,41450,31,0,0.00,0,0,5
417,19860603,22850,22900,22450,22750,27030,20,0,0.00,0,0,5
418,19860604,22800,23310,22560,22740,25150,19,0,0.00,0,0,5
419,19860605,23000,23000,22510,22760,41590,31,0,0.00,0,0,2
420,19860607,22810,22950,22790,22950,17420,13,0,0.00,0,0,2
421,19860609,22950,23350,22950,23100,21710,16,0,0.00,0,0,2
422,19860610,23200,24000,23200,23990,22100,17,0,0.00,0,0,2
423,19860611,24600,24700,24390,24700,49390,39,0,0.00,0,0,2
424,19860612,24700,25000,24400,24400,35350,28,0,0.00,0,0,5
425,19860613,24180,24300,24000,24110,16610,13,0,0.00,0,0,5
426,19860614,23970,24100,23710,23900,15740,12,0,0.00,0,0,5
427,19860616,24000,24300,23900,24050,19170,15,0,0.00,0,0,2
428,19860617,24210,24650,24210,24450,19940,16,0,0.00,0,0,2
429,19860618,24010,24070,23900,24000,18070,14,0,0.00,0,0,5
430,19860619,23900,24200,23000,23700,45520,35,0,0.00,0,0,5
431,19860620,23700,23910,23500,23510,20500,16,0,0.00,0,0,5
432,19860621,23750,24150,23710,23850,15310,12,0,0.00,0,0,2
433,19860623,23900,24000,23510,23600,39390,30,0,0.00,0,0,5
434,19860624,23500,23530,23000,23510,46220,35,0,0.00,0,0,5
435,19860625,23200,23600,23190,23500,31010,24,0,0.00,0,0,5
436,19860626,23400,23700,23100,23290,19480,15,0,0.00,0,0,5
437,19860627,22790,22980,22700,22700,12340,9,0,0.00,0,0,5
438,19860628,22500,22500,22300,22400,6570,5,0,0.00,0,0,5
439,19860630,22600,22750,22500,22750,8915,7,0,0.00,0,0,2
440,19860701,23000,23750,23000,23750,6150,5,0,0.00,0,0,2
441,19860702,24150,24750,24050,24750,36980,29,0,0.00,0,0,2
442,19860703,25500,25750,25270,25750,21070,17,0,0.00,0,0,2
443,19860704,25700,25700,24750,25500,13790,11,0,0.00,0,0,5
444,19860705,25000,26500,25000,26000,22980,19,0,0.00,0,0,2
445,19860707,26000,26300,25250,25500,28290,24,0,0.00,0,0,5
446,19860708,24950,25190,24500,24800,160620,130,0,0.00,0,0,5
447,19860709,24440,25150,24440,25000,42780,34,0,0.00,0,0,2
448,19860710,25300,25300,24500,24600,27620,22,0,0.00,0,0,5
449,19860711,24540,24560,24000,24560,89570,71,0,0.00,0,0,5
450,19860712,24710,24800,24400,24400,5230,4,0,0.00,0,0,5
451,19860714,24500,24600,24000,24000,12860,10,0,0.00,0,0,5
452,19860715,24060,24500,23750,23900,22700,18,0,0.00,0,0,5
453,19860716,23900,24050,23800,24000,14180,11,0,0.00,0,0,2
454,19860718,24000,24500,24000,24100,8900,7,0,0.00,0,0,2
455,19860719,24150,24300,24150,24200,6000,5,0,0.00,0,0,2
456,19860721,24200,24600,24020,24570,13240,10,0,0.00,0,0,2
457,19860722,24770,25000,24540,24700,5700,5,0,0.00,0,0,2
458,19860723,25000,25700,25000,25700,21350,18,0,0.00,0,0,2
459,19860724,26700,26700,26310,26690,68390,59,0,0.00,0,0,2
460,19860725,26050,27000,26050,26690,16550,14,0,0.00,0,0,3
461,19860726,26690,27000,26210,26910,10600,9,0,0.00,0,0,2
462,19860728,27630,27910,27450,27550,31590,28,0,0.00,0,0,2
463,19860729,28010,28550,27900,27900,9530,9,0,0.00,0,0,2
464,19860730,27400,28400,27300,28300,16630,15,0,0.00,0,0,2
465,19860731,28100,28100,27500,27720,31360,28,0,0.00,0,0,5
466,19860801,27420,27420,26720,27000,9640,9,0,0.00,0,0,5
467,19860802,26500,27100,26500,27000,54260,47,0,0.00,0,0,3
468,19860804,27320,27500,27000,27000,12250,11,0,0.00,0,0,3
469,19860805,26520,26600,26400,26400,10320,9,0,0.00,0,0,5
470,19860806,25990,26200,25400,25500,16070,13,0,0.00,0,0,5
471,19860807,25800,26000,24850,25450,8020,7,0,0.00,0,0,5
472,19860808,25500,25990,25500,25900,2750,2,0,0.00,0,0,2
473,19860809,26150,26200,25510,25510,3660,3,0,0.00,0,0,5
474,19860811,25050,25900,25050,25550,3970,3,0,0.00,0,0,2
475,19860812,25610,25700,25410,25650,7640,6,0,0.00,0,0,2
476,19860813,25650,26100,25250,26000,11300,9,0,0.00,0,0,2
477,19860814,26300,26800,26110,26600,13450,12,0,0.00,0,0,2
478,19860816,27600,27600,27600,27600,8630,8,0,0.00,0,0,2
479,19860818,27900,27900,27200,27500,6280,6,0,0.00,0,0,5
480,19860819,27600,28500,27500,28500,16560,15,0,0.00,0,0,2
481,19860820,28900,28900,28010,28300,4230,4,0,0.00,0,0,5
482,19860821,28010,28300,27510,27520,7630,7,0,0.00,0,0,5
483,19860822,27020,27600,26800,27600,13580,12,0,0.00,0,0,2
484,19860823,27550,27550,26900,26900,11690,10,0,0.00,0,0,5
485,19860825,26960,27020,25900,26700,14900,13,0,0.00,0,0,5
486,19860826,26300,26500,26000,26310,5760,5,0,0.00,0,0,5
487,19860827,26200,26950,26010,26900,8000,7,0,0.00,0,0,2
488,19860828,26500,27000,25900,26600,24650,21,0,0.00,0,0,5
489,19860829,26510,27010,26510,26800,4600,4,0,0.00,0,0,2
490,19860830,26800,27000,26800,27000,7010,6,0,0.00,0,0,2
491,19860901,27100,27400,26500,27200,8750,8,0,0.00,0,0,2
492,19860902,27000,27300,26510,27300,7640,7,0,0.00,0,0,2
493,19860903,27310,27500,27200,27200,11690,10,0,0.00,0,0,5
494,19860904,27000,27600,27000,27000,14190,13,0,0.00,0,0,5
495,19860905,27000,27350,27000,27350,10020,9,0,0.00,0,0,2
496,19860906,27100,27910,27000,27550,3860,3,0,0.00,0,0,2
497,19860908,27550,28200,27550,28200,3790,3,0,0.00,0,0,2
498,19860909,28310,28700,28310,28700,11590,11,0,0.00,0,0,2
499,19860910,28810,28950,28500,28950,18220,17,0,0.00,0,0,2
500,19860911,29070,29600,29070,29400,34510,33,0,0.00,0,0,2
501,19860912,29600,29600,28700,28800,16130,15,0,0.00,0,0,5
502,19860913,28480,28600,28210,28600,9270,9,0,0.00,0,0,5
503,19860915,28000,28750,28000,28550,7150,7,0,0.00,0,0,5
504,19860916,28900,28900,28600,28710,4490,4,0,0.00,0,0,2
505,19860917,28720,28890,28650,28700,21790,20,0,0.00,0,0,5
506,19860920,28580,28890,28580,28890,3340,3,0,0.00,0,0,2
507,19860922,28750,28750,28410,28500,3120,3,0,0.00,0,0,5
508,19860923,28500,28500,28020,28080,5110,5,0,0.00,0,0,5
509,19860924,27850,28100,27800,27900,13500,12,0,0.00,0,0,5
510,19860925,28190,28190,27850,27850,90140,82,0,0.00,0,0,5
511,19860926,27990,28250,27700,27890,86940,79,0,0.00,0,0,2
512,19860927,27670,27850,27670,27700,78600,71,0,0.00,0,0,5
513,19860929,27600,27650,27000,27000,82440,73,0,0.00,0,0,5
514,19860930,26990,27300,26720,27300,26750,23,0,0.00,0,0,2
515,19861002,27300,27300,27000,27050,25310,22,0,0.00,0,0,5
516,19861004,27000,27050,26780,27000,64750,57,0,0.00,0,0,5
517,19861006,27000,27000,26900,26900,1890,2,0,0.00,0,0,5
518,19861007,26910,27400,26910,27200,9360,8,0,0.00,0,0,2
519,19861008,27190,27190,26950,26950,4980,4,0,0.00,0,0,5
520,19861010,27010,27010,26650,26780,7170,6,0,0.00,0,0,5
521,19861011,26580,26700,26450,26600,5360,5,0,0.00,0,0,5
522,19861013,26500,27000,26500,26620,3760,3,0,0.00,0,0,2
523,19861014,26600,26600,26300,26510,37430,32,0,0.00,0,0,5
524,19861015,26450,26450,25880,25880,10720,9,0,0.00,0,0,5
525,19861016,25300,25500,25000,25000,28610,23,0,0.00,0,0,5
526,19861017,24800,25100,24690,24850,13530,11,0,0.00,0,0,5
527,19861018,24860,25070,24700,25070,9270,7,0,0.00,0,0,2
528,19861020,25360,25500,25280,25490,2770,2,0,0.00,0,0,2
529,19861021,25500,25500,25300,25500,11760,10,0,0.00,0,0,2
530,19861022,25520,25690,24970,25400,68550,57,0,0.00,0,0,5
531,19861023,25000,25000,24400,25000,41510,33,0,0.00,0,0,5
532,19861024,24800,24800,24000,24000,22140,18,0,0.00,0,0,5
533,19861025,23000,24480,23000,24480,8240,6,0,0.00,0,0,2
534,19861027,24380,24530,24000,24500,4670,4,0,0.00,0,0,2
535,19861028,24490,25300,24490,25300,8810,7,0,0.00,0,0,2
536,19861029,25400,26300,25300,26300,16620,14,0,0.00,0,0,2
537,19861030,25750,26600,25700,25800,15090,13,0,0.00,0,0,5
538,19861031,25500,26300,25500,26000,9820,8,0,0.00,0,0,2
539,19861101,25700,26350,25700,26200,16750,14,0,0.00,0,0,2
540,19861103,26300,26300,26000,26200,11100,9,0,0.00,0,0,3
541,19861104,26700,26700,25800,25800,24810,21,0,0.00,0,0,5
542,19861105,25970,26200,25800,26000,44920,38,0,0.00,0,0,2
543,19861106,25980,25980,25590,25800,42950,36,0,0.00,0,0,5
544,19861107,25500,26000,25500,25800,6500,5,0,0.00,0,0,3
545,19861108,26000,26200,25900,25980,11920,10,0,0.00,0,0,2
546,19861110,25980,26000,25900,25900,5170,4,0,0.00,0,0,5
547,19861111,25700,25790,25480,25700,14530,12,0,0.00,0,0,5
548,19861112,25700,26090,25700,25990,13190,11,0,0.00,0,0,2
549,19861113,25800,26300,25800,26300,9350,8,0,0.00,0,0,2
550,19861114,26150,26200,26000,26200,6300,5,0,0.00,0,0,5
551,19861115,26200,26300,26200,26300,6920,6,0,0.00,0,0,2
552,19861117,26450,27300,26300,26700,10260,9,0,0.00,0,0,2
553,19861118,26770,26900,26770,26800,2290,2,0,0.00,0,0,2
554,19861119,27100,27300,26950,27300,3660,3,0,0.00,0,0,2
555,19861120,27350,27490,27300,27300,21860,19,0,0.00,0,0,3
556,19861121,27300,27500,27300,27500,21720,19,0,0.00,0,0,2
557,19861122,28500,28500,28000,28000,3020,3,0,0.00,0,0,2
558,19861124,27980,27980,27700,27800,20180,18,0,0.00,0,0,5
559,19861125,27510,27700,27510,27700,10900,10,0,0.00,0,0,5
560,19861126,27600,28600,27600,28010,220530,200,0,0.00,0,0,2
561,19861127,28340,28490,27850,27900,208760,191,0,0.00,0,0,5
562,19861128,27810,28200,27810,28100,16930,15,0,0.00,0,0,2
563,19861129,28300,28400,28210,28370,5190,5,0,0.00,0,0,2
564,19861201,28500,28710,28000,28600,26270,24,0,0.00,0,0,2
565,19861202,28710,29360,28600,28700,30580,29,0,0.00,0,0,2
566,19861203,28700,28700,28000,28000,3920,4,0,0.00,0,0,5
567,19861204,27800,28300,27800,28000,3990,4,0,0.00,0,0,3
568,19861205,27750,27850,27600,27850,9400,8,0,0.00,0,0,5
569,19861206,27510,27700,27510,27700,1000,1,0,0.00,0,0,5
570,19861208,27700,28000,27500,27700,32610,29,0,0.00,0,0,3
571,19861209,27000,27700,27000,27400,14060,12,0,0.00,0,0,5
572,19861210,27500,27600,27500,27600,10500,9,0,0.00,0,0,2
573,19861211,27600,27600,27010,27400,14820,13,0,0.00,0,0,5
574,19861212,27500,27510,27000,27010,2770,2,0,0.00,0,0,5
575,19861213,27490,27490,27050,27060,1070,1,0,0.00,0,0,2
576,19861215,27060,27560,27060,27400,4650,4,0,0.00,0,0,2
577,19861216,27560,27900,27500,27900,9690,9,0,0.00,0,0,2
578,19861217,28000,28000,27550,28000,8600,8,0,0.00,0,0,2
579,19861218,28500,28500,28000,28200,22080,20,0,0.00,0,0,2
580,19861219,28000,28150,27500,27650,9320,8,0,0.00,0,0,5
581,19861220,27660,27800,27650,27650,270,0,0,0.00,0,0,3
582,19861222,27300,27650,27300,27600,14970,13,0,0.00,0,0,5
583,19861223,27600,27620,27300,27500,61430,55,0,0.00,0,0,5
584,19861224,27830,27830,27490,27700,15610,14,0,0.00,0,0,2
585,19861226,28000,28200,27700,28000,17166,16,0,0.00,0,0,2
586,19870105,27390,27390,27390,27390,0,0,0,0.00,0,0,5
587,19870106,27390,27390,27000,27340,1830,2,0,0.00,0,0,5
588,19870107,27540,28340,27540,28340,6120,6,0,0.00,0,0,2
589,19870108,28840,28840,28200,28350,12960,12,0,0.00,0,0,2
590,19870109,28240,28810,28210,28800,10170,9,0,0.00,0,0,2
591,19870110,28950,29000,28800,28850,28430,27,0,0.00,0,0,2
592,19870112,29850,29850,29100,29850,32530,31,0,0.00,0,0,2
593,19870113,30850,30850,30850,30850,18530,19,0,0.00,0,0,2
594,19870114,32150,32150,32150,32150,29630,31,0,0.00,0,0,2
595,19870115,33450,33450,33000,33000,131680,142,0,0.00,0,0,2
596,19870116,32500,33440,32030,33300,73110,78,0,0.00,0,0,2
597,19870117,33300,33400,33000,33200,32490,35,0,0.00,0,0,5
598,19870119,33000,33000,31900,31900,15840,17,0,0.00,0,0,5
599,19870120,30600,33200,30600,33200,42410,44,0,0.00,0,0,2
600,19870121,34400,34500,31900,31900,41060,45,0,0.00,0,0,5
601,19870122,30990,31500,30900,31000,19830,20,0,0.00,0,0,5
602,19870123,30500,31500,30000,30000,24010,24,0,0.00,0,0,5
603,19870124,28700,30000,28700,30000,11850,11,0,0.00,0,0,3
604,19870126,31000,31300,30000,30000,10840,11,0,0.00,0,0,3
605,19870127,30000,30500,29900,30500,22710,22,0,0.00,0,0,2
606,19870128,31010,31500,31000,31100,12250,12,0,0.00,0,0,2
607,19870130,31700,32000,31500,32000,16650,17,0,0.00,0,0,2
608,19870131,32500,32900,32000,32300,15900,17,0,0.00,0,0,2
609,19870202,32000,32500,32000,32250,15570,16,0,0.00,0,0,5
610,19870203,32250,32250,31000,31500,12580,13,0,0.00,0,0,5
611,19870204,31600,32600,31600,32500,13140,14,0,0.00,0,0,2
612,19870205,32600,33500,32600,33100,35150,38,0,0.00,0,0,2
613,19870206,33000,33100,32000,33000,11740,12,0,0.00,0,0,5
614,19870207,33010,33500,33000,33000,31770,34,0,0.00,0,0,3
615,19870209,33500,33500,32500,33000,17560,19,0,0.00,0,0,3
616,19870210,32800,32800,32250,32500,10690,11,0,0.00,0,0,5
617,19870211,32600,33400,32500,33250,61960,66,0,0.00,0,0,2
618,19870212,32250,32900,31950,32010,25220,27,0,0.00,0,0,5
619,19870213,32000,32500,32000,32500,12030,13,0,0.00,0,0,2
620,19870214,31200,32500,31200,32300,13160,14,0,0.00,0,0,5
621,19870216,32000,32000,31400,31900,17280,18,0,0.00,0,0,5
622,19870217,31900,32000,31800,32000,13620,14,0,0.00,0,0,2
623,19870218,32200,32690,32100,32500,13180,14,0,0.00,0,0,2
624,19870219,32600,33000,32600,33000,50960,54,0,0.00,0,0,2
625,19870220,33000,33000,32700,32990,11810,13,0,0.00,0,0,5
626,19870221,33000,33000,32820,33000,6410,7,0,0.00,0,0,2
627,19870223,32990,33000,32990,33000,5800,6,0,0.00,0,0,3
628,19870224,32800,33250,32710,33250,13640,15,0,0.00,0,0,2
629,19870225,33250,33500,33200,33400,37560,41,0,0.00,0,0,2
630,19870226,33400,33500,33000,33200,13480,15,0,0.00,0,0,5
631,19870227,33400,33400,33200,33300,14280,15,0,0.00,0,0,2
632,19870228,33380,33500,33000,33500,62360,68,0,0.00,0,0,2
633,19870302,33700,34200,33600,33600,13550,15,0,0.00,0,0,2
634,19870303,33300,33600,33000,33600,49740,54,0,0.00,0,0,3
635,19870304,33700,34100,33700,33800,4950,5,0,0.00,0,0,2
636,19870305,33800,34500,33800,34000,31070,34,0,0.00,0,0,2
637,19870306,34000,35000,34000,35000,11780,13,0,0.00,0,0,2
638,19870307,35100,35200,34500,34500,21740,25,0,0.00,0,0,5
639,19870309,33800,34500,33800,34200,34850,39,0,0.00,0,0,5
640,19870311,34200,34400,34200,34300,9120,10,0,0.00,0,0,2
641,19870312,34500,34500,34200,34210,17820,20,0,0.00,0,0,5
642,19870313,34200,34200,34000,34100,19090,21,0,0.00,0,0,5
643,19870314,34080,34250,33990,34250,21700,24,0,0.00,0,0,2
644,19870316,34310,35000,34310,35000,7030,8,0,0.00,0,0,2
645,19870317,35000,35000,34700,35000,6980,8,0,0.00,0,0,3
646,19870318,34500,34600,34000,34600,2540,3,0,0.00,0,0,5
647,19870319,34710,34800,34200,34700,15390,17,0,0.00,0,0,2
648,19870320,35000,35000,34700,34800,10970,12,0,0.00,0,0,2
649,19870321,34800,34980,34710,34800,8540,10,0,0.00,0,0,3
650,19870323,35000,35800,34900,35500,5900,7,0,0.00,0,0,2
651,19870324,35500,36200,35400,36200,11100,13,0,0.00,0,0,2
652,19870325,36000,36500,36000,36200,109540,129,0,0.00,0,0,3
653,19870326,37500,37500,37500,37500,10570,13,0,0.00,0,0,2
654,19870327,38400,38500,37010,37010,18420,23,0,0.00,0,0,5
655,19870328,36780,36780,36250,36250,111760,133,0,0.00,0,0,5
656,19870330,36900,37550,36900,37550,7600,9,0,0.00,0,0,2
657,19870331,38500,38850,38050,38850,6370,8,0,0.00,0,0,2
658,19870401,40150,40150,38650,40000,20120,26,0,0.00,0,0,2
659,19870402,39900,40300,39300,40100,14690,19,0,0.00,0,0,2
660,19870403,38600,38600,38600,38600,4160,5,0,0.00,0,0,5
661,19870404,37350,38600,37300,38600,7870,10,0,0.00,0,0,3
662,19870406,39000,39850,38100,38600,8110,10,0,0.00,0,0,3
663,19870407,38600,38600,38000,38300,22260,28,0,0.00,0,0,5
664,19870408,37900,37900,37000,37300,8140,10,0,0.00,0,0,5
665,19870409,36000,37500,36000,37500,5260,6,0,0.00,0,0,2
666,19870410,37800,38500,37000,37000,13400,16,0,0.00,0,0,5
667,19870411,36500,36800,36500,36500,8020,10,0,0.00,0,0,5
668,19870413,36500,37790,36500,37400,5060,6,0,0.00,0,0,2
669,19870414,37390,37390,36510,36550,1260,2,0,0.00,0,0,5
670,19870415,36350,36350,36000,36000,6400,8,0,0.00,0,0,5
671,19870416,35500,35800,35500,35700,3450,4,0,0.00,0,0,5
672,19870417,35700,36000,35300,35700,7450,9,0,0.00,0,0,3
673,19870418,35000,35000,34900,35000,3800,4,0,0.00,0,0,5
674,19870420,34700,34700,34000,34200,5610,6,0,0.00,0,0,5
675,19870421,33000,34400,33000,34400,2900,3,0,0.00,0,0,2
676,19870422,34000,34500,34000,34300,3570,4,0,0.00,0,0,5
677,19870423,35000,35000,35000,35000,1320,2,0,0.00,0,0,2
678,19870424,35000,35000,34000,34000,2650,3,0,0.00,0,0,5
679,19870425,34000,34300,34000,34000,1400,2,0,0.00,0,0,3
680,19870427,34000,34500,34000,34500,2760,3,0,0.00,0,0,2
681,19870428,34000,34200,33990,34200,1190,1,0,0.00,0,0,5
682,19870429,34200,34200,34000,34000,5140,6,0,0.00,0,0,5
683,19870430,34100,34500,34100,34100,1300,1,0,0.00,0,0,2
684,19870501,34700,34700,34300,34700,2390,3,0,0.00,0,0,2
685,19870502,35000,35000,34700,34700,980,1,0,0.00,0,0,3
686,19870504,34500,35000,34500,35000,3170,4,0,0.00,0,0,2
687,19870506,35000,35000,34500,35000,8270,9,0,0.00,0,0,3
688,19870507,35000,35000,34800,35000,980,1,0,0.00,0,0,3
689,19870508,35000,35000,34900,35000,3700,4,0,0.00,0,0,3
690,19870509,35500,35500,35300,35300,1320,2,0,0.00,0,0,2
691,19870511,35500,35500,35100,35480,3630,4,0,0.00,0,0,2
692,19870512,35500,35600,35300,35400,5640,7,0,0.00,0,0,5
693,19870513,35300,35500,35000,35200,2290,3,0,0.00,0,0,5
694,19870514,35200,35200,35000,35000,2180,2,0,0.00,0,0,5
695,19870515,35000,35000,34600,34600,760,1,0,0.00,0,0,5
696,19870516,34600,34600,34000,34000,3150,4,0,0.00,0,0,5
697,19870518,34200,34500,34200,34500,3380,4,0,0.00,0,0,2
698,19870519,34500,35000,34500,34700,2180,2,0,0.00,0,0,2
699,19870520,34900,35400,34800,35200,5500,6,0,0.00,0,0,2
700,19870521,35500,35590,35300,35300,8510,10,0,0.00,0,0,2
701,19870522,35300,35500,35000,35300,2550,3,0,0.00,0,0,3
702,19870523,35400,35500,35300,35300,3980,5,0,0.00,0,0,3
703,19870525,35300,35700,35200,35300,5670,7,0,0.00,0,0,3
704,19870526,35300,35300,35100,35100,2240,3,0,0.00,0,0,5
705,19870527,35000,35000,34320,34320,1460,2,0,0.00,0,0,5
706,19870528,34500,34500,33020,33020,2680,3,0,0.00,0,0,5
707,19870529,33500,34320,33500,33800,4790,5,0,0.00,0,0,2
708,19870530,33700,33700,33700,33700,1000,1,0,0.00,0,0,5
709,19870601,33900,34500,33900,34200,3800,4,0,0.00,0,0,2
710,19870602,34300,34300,33950,34000,660,1,0,0.00,0,0,5
711,19870603,34200,34200,33500,33500,60,0,0,0.00,0,0,5
712,19870604,33000,33200,33000,33100,2150,2,0,0.00,0,0,5
713,19870605,33200,33500,33000,33000,4250,5,0,0.00,0,0,5
714,19870608,33000,33000,33000,33000,7320,8,0,0.00,0,0,3
715,19870609,33000,33000,32500,32800,6550,7,0,0.00,0,0,5
716,19870610,33000,33000,32800,33000,1190,1,0,0.00,0,0,2
717,19870611,33000,33000,32800,32800,1140,1,0,0.00,0,0,5
718,19870612,32700,32700,32450,32500,5010,5,0,0.00,0,0,5
719,19870613,32400,32400,32000,32000,150,0,0,0.00,0,0,5
720,19870615,32000,32000,31700,31800,1770,2,0,0.00,0,0,5
721,19870616,31700,31700,30700,31100,4270,4,0,0.00,0,0,5
722,19870617,30500,30800,30100,30800,3860,4,0,0.00,0,0,5
723,19870618,30500,31300,30300,31300,7720,8,0,0.00,0,0,2
724,19870619,31800,32300,31500,32000,5350,6,0,0.00,0,0,2
725,19870620,32000,32000,32000,32000,3090,3,0,0.00,0,0,3
726,19870622,32000,32000,31200,31500,3720,4,0,0.00,0,0,5
727,19870623,32000,32000,31200,31500,3310,3,0,0.00,0,0,3
728,19870624,30200,31300,30200,31300,5540,6,0,0.00,0,0,5
729,19870625,30000,30400,30000,30300,5420,5,0,0.00,0,0,5
730,19870626,29990,30000,29500,29800,6970,7,0,0.00,0,0,5
731,19870627,30500,30500,29800,30000,8010,8,0,0.00,0,0,2
732,19870629,30520,31300,30520,31300,1190,1,0,0.00,0,0,2
733,19870630,32600,32600,32600,32600,2790,3,0,0.00,0,0,2
734,19870701,33500,33510,32800,33400,13530,15,0,0.00,0,0,2
735,19870702,32400,33300,32400,33000,790,1,0,0.00,0,0,5
736,19870703,32900,32900,32600,32890,3740,4,0,0.00,0,0,5
737,19870704,32800,34190,32780,33100,9580,10,0,0.00,0,0,2
738,19870706,33100,33510,32990,33510,8090,9,0,0.00,0,0,2
739,19870707,33500,33500,33000,33000,1400,2,0,0.00,0,0,5
740,19870708,33000,33500,33000,33000,4790,5,0,0.00,0,0,3
741,19870709,33000,33500,32500,33000,10840,12,0,0.00,0,0,3
742,19870710,33100,34000,32900,33500,15590,17,0,0.00,0,0,2
743,19870711,34800,34800,34120,34800,3200,4,0,0.00,0,0,2
744,19870713,34690,36080,33500,35400,6370,7,0,0.00,0,0,2
745,19870714,35500,36500,35400,36500,20230,24,0,0.00,0,0,2
746,19870715,36500,36600,35500,36000,3830,5,0,0.00,0,0,5
747,19870716,36000,36000,35000,36000,2680,3,0,0.00,0,0,3
748,19870718,36000,36000,35500,35500,3100,4,0,0.00,0,0,5
749,19870720,36000,36000,35600,36000,7250,8,0,0.00,0,0,2
750,19870721,36000,36000,35500,36000,7350,9,0,0.00,0,0,3
751,19870722,35900,36000,35500,35500,3550,4,0,0.00,0,0,5
752,19870723,34600,35400,34600,35400,2340,3,0,0.00,0,0,5
753,19870724,35000,35200,35000,35000,1420,2,0,0.00,0,0,5
754,19870725,34000,34100,34000,34100,170,0,0,0.00,0,0,5
755,19870727,34300,34300,34200,34300,1090,1,0,0.00,0,0,2
756,19870728,34300,34300,33520,34200,1000,1,0,0.00,0,0,5
757,19870729,34000,34200,34000,34200,2650,3,0,0.00,0,0,3
758,19870730,34220,34500,34220,34300,12010,13,0,0.00,0,0,2
759,19870731,34320,34500,34320,34320,7840,9,0,0.00,0,0,2
760,19870801,34000,34310,34000,34000,2250,2,0,0.00,0,0,5
761,19870803,34000,34300,32900,33000,4120,5,0,0.00,0,0,5
762,19870804,33000,33000,32200,32800,2820,3,0,0.00,0,0,5
763,19870805,33000,34000,32800,34000,4840,5,0,0.00,0,0,2
764,19870806,34000,35000,33990,34000,4180,5,0,0.00,0,0,3
765,19870807,32710,34000,32710,32710,5260,6,0,0.00,0,0,5
766,19870808,32510,32700,32510,32510,1630,2,0,0.00,0,0,5
767,19870810,33000,33200,32900,33000,790,1,0,0.00,0,0,2
768,19870811,32800,32800,31700,31900,4330,5,0,0.00,0,0,5
769,19870812,31900,31900,31000,31000,4620,5,0,0.00,0,0,5
770,19870813,31220,31500,31200,31200,2660,3,0,0.00,0,0,2
771,19870814,31500,32400,31500,31900,4870,5,0,0.00,0,0,2
772,19870817,33200,33200,31600,32000,3480,4,0,0.00,0,0,2
773,19870818,32300,32300,31000,31000,8290,9,0,0.00,0,0,5
774,19870819,32100,32300,31800,32300,18170,19,0,0.00,0,0,2
775,19870820,33300,33600,33000,33200,17550,19,0,0.00,0,0,2
776,19870821,34000,34200,33700,33700,10320,11,0,0.00,0,0,2
777,19870822,33500,34000,33000,33500,3060,3,0,0.00,0,0,5
778,19870824,33000,33200,32400,32500,2610,3,0,0.00,0,0,5
779,19870825,32000,32500,32000,32000,3880,4,0,0.00,0,0,5
780,19870826,32100,32200,32100,32150,2530,3,0,0.00,0,0,2
781,19870827,32500,32700,32000,32000,1510,2,0,0.00,0,0,5
782,19870828,31000,31000,30750,30750,3100,3,0,0.00,0,0,5
783,19870829,30000,31000,30000,31000,5620,6,0,0.00,0,0,2
784,19870831,32300,32300,31500,32000,1000,1,0,0.00,0,0,2
785,19870901,32000,32300,31700,31850,15760,16,0,0.00,0,0,5
786,19870902,31700,31900,31500,31900,12510,13,0,0.00,0,0,2
787,19870903,30600,31300,30600,31100,2760,3,0,0.00,0,0,5
788,19870904,31300,32000,31300,32000,4190,4,0,0.00,0,0,2
789,19870905,31950,31950,31500,31500,1220,1,0,0.00,0,0,5
790,19870907,31900,32200,31700,32100,8660,9,0,0.00,0,0,2
791,19870908,32000,32300,32000,32000,4580,5,0,0.00,0,0,5
